c_id;date;liverc_amount;liporalc_amount;lungc_amount;total_percent
WSM;2018;7;2;16;0.10702
WSM;2019;8;2;16;0.10676
SMR;1990;1;1;11;0.18944
SMR;1991;1;1;12;0.18713
SMR;1992;1;1;12;0.18499
SMR;1993;1;1;12;0.18271
SMR;1994;1;1;12;0.18174
SMR;1995;1;1;12;0.1786
SMR;1996;1;1;12;0.17585
SMR;1997;1;1;13;0.17376
SMR;1998;1;1;13;0.17232
SMR;1999;1;1;13;0.17137
SMR;2000;1;1;14;0.17192
SMR;2001;1;1;14;0.17165
SMR;2002;1;1;15;0.17146
SMR;2003;1;1;15;0.17292
SMR;2004;1;1;16;0.17587
SMR;2005;1;1;16;0.17759
SMR;2006;1;1;17;0.1784
SMR;2007;1;1;17;0.17856
SMR;2008;1;1;17;0.17851
SMR;2009;1;1;18;0.17861
SMR;2010;1;1;18;0.17852
SMR;2011;1;1;19;0.17832
SMR;2012;2;1;19;0.17833
SMR;2013;2;1;19;0.17846
SMR;2014;2;1;20;0.17841
SMR;2015;2;1;20;0.17789
SMR;2016;2;1;20;0.17744
SMR;2017;2;1;20;0.17652
SMR;2018;2;1;20;0.17541
SMR;2019;2;1;21;0.17414
STP;1990;2;0;9;0.11232
STP;1991;2;0;9;0.11315
STP;1992;2;0;10;0.11428
STP;1993;2;0;10;0.11457
STP;1994;2;0;10;0.11551
STP;1995;2;0;10;0.11738
STP;1996;2;0;11;0.12004
STP;1997;2;1;11;0.12263
STP;1998;2;1;11;0.12554
STP;1999;2;1;12;0.12666
STP;2000;2;1;12;0.126
STP;2001;2;1;12;0.1265
STP;2002;2;1;12;0.12809
STP;2003;2;1;12;0.12641
STP;2004;2;1;13;0.129
STP;2005;2;1;13;0.12475
STP;2006;2;1;13;0.12811
STP;2007;2;1;13;0.12908
STP;2008;2;1;13;0.12799
STP;2009;2;1;14;0.12956
STP;2010;2;1;14;0.13245
STP;2011;2;1;15;0.13139
STP;2012;2;1;15;0.13217
STP;2013;2;1;16;0.13423
STP;2014;3;1;17;0.13837
STP;2015;3;1;17;0.13932
STP;2016;3;1;18;0.13997
STP;2017;3;1;18;0.14091
STP;2018;3;1;19;0.14132
STP;2019;3;1;20;0.14113
SAU;1990;330;64;486;0.07148
SAU;1991;346;68;519;0.07342
SAU;1992;362;72;552;0.07504
SAU;1993;380;76;588;0.07669
SAU;1994;398;80;628;0.07865
SAU;1995;424;84;667;0.08047
SAU;1996;449;88;705;0.08215
SAU;1997;469;91;737;0.08339
SAU;1998;490;94;764;0.08419
SAU;1999;509;97;788;0.08482
SAU;2000;524;99;803;0.0848
SAU;2001;531;101;810;0.08427
SAU;2002;530;102;817;0.0831
SAU;2003;528;104;833;0.0819
SAU;2004;522;106;846;0.08031
SAU;2005;515;110;873;0.07908
SAU;2006;510;114;899;0.07861
SAU;2007;514;120;930;0.07863
SAU;2008;520;125;963;0.0787
SAU;2009;527;131;991;0.07826
SAU;2010;545;137;1026;0.0782
SAU;2011;541;141;1057;0.07717
SAU;2012;547;146;1094;0.07636
SAU;2013;567;154;1141;0.07601
SAU;2014;589;162;1188;0.0758
SAU;2015;610;168;1247;0.07492
SAU;2016;638;177;1297;0.07482
SAU;2017;665;186;1355;0.07424
SAU;2018;697;195;1420;0.07379
SAU;2019;733;205;1492;0.07341
SEN;1990;80;42;358;0.10131
SEN;1991;82;44;366;0.10111
SEN;1992;84;44;370;0.09993
SEN;1993;85;45;373;0.09891
SEN;1994;87;47;381;0.09856
SEN;1995;87;47;377;0.09564
SEN;1996;87;47;375;0.09308
SEN;1997;88;48;379;0.09177
SEN;1998;90;50;387;0.09169
SEN;1999;93;51;400;0.09178
SEN;2000;92;51;406;0.09046
SEN;2001;112;62;497;0.10394
SEN;2002;114;65;520;0.10521
SEN;2003;111;64;517;0.10174
SEN;2004;114;68;555;0.10498
SEN;2005;117;71;577;0.10552
SEN;2006;119;72;592;0.10503
SEN;2007;123;74;613;0.10575
SEN;2008;127;78;637;0.10743
SEN;2009;133;82;676;0.11023
SEN;2010;127;79;653;0.1045
SEN;2011;134;83;686;0.10635
SEN;2012;136;85;700;0.10598
SEN;2013;142;89;732;0.10822
SEN;2014;148;95;774;0.11079
SEN;2015;152;98;805;0.11141
SEN;2016;159;102;843;0.11314
SEN;2017;161;105;863;0.11255
SEN;2018;162;106;881;0.11175
SEN;2019;167;111;921;0.1128
SRB;1990;700;325;4602;0.16984
SRB;1991;709;326;4676;0.16843
SRB;1992;735;335;4870;0.17137
SRB;1993;767;343;5056;0.17373
SRB;1994;801;351;5220;0.17627
SRB;1995;835;356;5358;0.17935
SRB;1996;870;363;5530;0.1834
SRB;1997;905;372;5733;0.18905
SRB;1998;883;344;5388;0.17699
SRB;1999;892;344;5395;0.17645
SRB;2000;921;356;5629;0.1798
SRB;2001;938;344;5641;0.17909
SRB;2002;926;344;5800;0.18021
SRB;2003;946;350;6047;0.18432
SRB;2004;964;355;6295;0.18856
SRB;2005;978;362;6534;0.19375
SRB;2006;984;365;6660;0.19405
SRB;2007;983;368;6778;0.19393
SRB;2008;989;374;6975;0.1964
SRB;2009;971;375;7048;0.19549
SRB;2010;938;374;7060;0.19247
SRB;2011;917;374;7122;0.19049
SRB;2012;897;374;7189;0.19032
SRB;2013;883;375;7215;0.19
SRB;2014;861;382;7318;0.19104
SRB;2015;831;390;7445;0.19155
SRB;2016;835;384;7284;0.18608
SRB;2017;851;386;7300;0.1848
SRB;2018;869;387;7264;0.18418
SRB;2019;885;389;7262;0.18363
SYC;1990;5;3;11;0.15575
SYC;1991;4;3;11;0.15641
SYC;1992;4;3;12;0.15881
SYC;1993;4;4;12;0.16099
SYC;1994;4;4;12;0.16482
SYC;1995;4;4;12;0.16587
SYC;1996;4;4;12;0.16809
SYC;1997;4;5;12;0.16837
SYC;1998;4;5;12;0.16825
SYC;1999;4;5;12;0.16711
SYC;2000;4;5;12;0.16392
SYC;2001;4;5;12;0.16368
SYC;2002;4;5;13;0.16783
SYC;2003;4;5;14;0.17232
SYC;2004;4;5;14;0.17185
SYC;2005;4;6;14;0.17445
SYC;2006;4;6;14;0.1746
SYC;2007;4;6;15;0.17421
SYC;2008;5;6;15;0.17354
SYC;2009;5;6;15;0.17205
SYC;2010;5;6;14;0.16753
SYC;2011;5;6;14;0.16434
SYC;2012;5;6;15;0.16663
SYC;2013;5;6;15;0.16681
SYC;2014;5;6;15;0.1665
SYC;2015;5;7;16;0.16811
SYC;2016;6;7;17;0.16971
SYC;2017;6;7;18;0.17077
SYC;2018;6;8;19;0.17165
SYC;2019;6;8;19;0.17253
SLE;1990;122;25;196;0.09479
SLE;1991;122;25;193;0.09357
SLE;1992;123;25;192;0.09282
SLE;1993;123;25;190;0.09168
SLE;1994;123;25;187;0.0904
SLE;1995;124;25;187;0.09021
SLE;1996;124;26;186;0.08999
SLE;1997;123;26;186;0.09034
SLE;1998;122;26;185;0.09001
SLE;1999;120;27;184;0.08938
SLE;2000;119;27;188;0.08996
SLE;2001;120;28;194;0.0911
SLE;2002;121;29;202;0.09335
SLE;2003;124;30;211;0.09551
SLE;2004;127;31;220;0.09773
SLE;2005;131;33;230;0.09998
SLE;2006;133;34;236;0.10082
SLE;2007;131;35;244;0.10145
SLE;2008;131;35;247;0.10073
SLE;2009;133;36;255;0.10116
SLE;2010;139;38;268;0.10254
SLE;2011;143;39;278;0.10298
SLE;2012;147;40;290;0.1037
SLE;2013;151;42;301;0.10401
SLE;2014;155;43;311;0.10358
SLE;2015;160;44;324;0.10383
SLE;2016;164;46;334;0.10318
SLE;2017;169;48;348;0.10377
SLE;2018;176;50;365;0.10454
SLE;2019;181;52;378;0.10406
SGP;1990;180;39;824;0.15898
SGP;1991;184;38;843;0.15604
SGP;1992;195;38;847;0.15224
SGP;1993;206;38;856;0.1505
SGP;1994;222;40;889;0.15132
SGP;1995;243;42;915;0.15007
SGP;1996;254;42;950;0.15011
SGP;1997;266;43;968;0.14776
SGP;1998;283;42;995;0.14471
SGP;1999;298;41;984;0.13969
SGP;2000;319;44;979;0.13498
SGP;2001;330;46;986;0.13142
SGP;2002;347;47;995;0.12869
SGP;2003;355;48;993;0.12567
SGP;2004;371;48;1009;0.12353
SGP;2005;373;49;1007;0.1175
SGP;2006;384;52;1026;0.1159
SGP;2007;410;54;1072;0.11529
SGP;2008;436;55;1117;0.11404
SGP;2009;449;54;1152;0.11152
SGP;2010;467;55;1180;0.11031
SGP;2011;487;56;1216;0.10842
SGP;2012;508;59;1266;0.10747
SGP;2013;527;59;1299;0.10479
SGP;2014;548;60;1324;0.10179
SGP;2015;564;59;1351;0.09905
SGP;2016;587;61;1375;0.0964
SGP;2017;600;61;1405;0.09409
SGP;2018;630;65;1492;0.09406
SGP;2019;658;68;1566;0.09334
SVK;1990;279;286;2368;0.17831
SVK;1991;288;284;2336;0.17744
SVK;1992;298;287;2336;0.17654
SVK;1993;308;283;2290;0.17462
SVK;1994;316;279;2243;0.17197
SVK;1995;329;286;2284;0.17497
SVK;1996;334;281;2236;0.17176
SVK;1997;346;290;2274;0.17703
SVK;1998;337;298;2292;0.17798
SVK;1999;337;292;2232;0.17552
SVK;2000;337;288;2172;0.1706
SVK;2001;340;285;2095;0.16716
SVK;2002;339;286;2034;0.1622
SVK;2003;333;284;1967;0.15776
SVK;2004;330;274;1910;0.15352
SVK;2005;336;286;1979;0.1563
SVK;2006;335;285;1989;0.15543
SVK;2007;338;294;2089;0.15997
SVK;2008;332;300;2198;0.16205
SVK;2009;325;300;2286;0.16512
SVK;2010;306;297;2313;0.16317
SVK;2011;300;298;2367;0.16473
SVK;2012;290;296;2393;0.16415
SVK;2013;289;292;2409;0.1628
SVK;2014;288;293;2424;0.16086
SVK;2015;296;301;2485;0.16207
SVK;2016;296;289;2426;0.15598
SVK;2017;301;292;2468;0.15507
SVK;2018;306;293;2489;0.15361
SVK;2019;312;296;2530;0.15285
SVN;1990;74;70;853;0.17104
SVN;1991;74;69;864;0.16952
SVN;1992;76;69;882;0.16871
SVN;1993;79;69;908;0.16816
SVN;1994;85;69;929;0.16885
SVN;1995;90;69;962;0.17089
SVN;1996;98;69;975;0.1726
SVN;1997;109;70;1013;0.17516
SVN;1998;116;69;1039;0.17632
SVN;1999;122;67;1048;0.17606
SVN;2000;128;65;1053;0.17348
SVN;2001;135;67;1095;0.17701
SVN;2002;139;65;1097;0.17296
SVN;2003;145;65;1153;0.17324
SVN;2004;147;63;1141;0.17177
SVN;2005;148;61;1104;0.16558
SVN;2006;159;64;1165;0.16718
SVN;2007;169;65;1178;0.16776
SVN;2008;173;64;1181;0.16525
SVN;2009;177;63;1170;0.16302
SVN;2010;185;64;1194;0.16253
SVN;2011;188;63;1181;0.15861
SVN;2012;202;64;1214;0.15869
SVN;2013;209;64;1214;0.15482
SVN;2014;207;59;1159;0.14509
SVN;2015;218;61;1229;0.14956
SVN;2016;214;61;1212;0.14527
SVN;2017;217;62;1238;0.14523
SVN;2018;220;63;1255;0.14487
SVN;2019;222;64;1269;0.14439
SLB;1990;11;3;41;0.1531
SLB;1991;11;3;42;0.15382
SLB;1992;11;3;44;0.1542
SLB;1993;12;3;46;0.15418
SLB;1994;12;3;47;0.15451
SLB;1995;12;4;50;0.15505
SLB;1996;12;4;52;0.15604
SLB;1997;13;4;54;0.1572
SLB;1998;13;4;56;0.15849
SLB;1999;14;4;58;0.15925
SLB;2000;14;4;60;0.16238
SLB;2001;14;5;62;0.16602
SLB;2002;14;5;64;0.16749
SLB;2003;14;5;65;0.16881
SLB;2004;15;5;66;0.16966
SLB;2005;15;5;68;0.17097
SLB;2006;15;5;70;0.17227
SLB;2007;15;6;71;0.17183
SLB;2008;15;6;70;0.16645
SLB;2009;15;6;74;0.17025
SLB;2010;16;6;75;0.17005
SLB;2011;16;6;80;0.17509
SLB;2012;17;7;82;0.17684
SLB;2013;17;7;85;0.17816
SLB;2014;18;7;88;0.17986
SLB;2015;18;7;91;0.18007
SLB;2016;19;7;93;0.17732
SLB;2017;18;8;95;0.18364
SLB;2018;18;8;98;0.19279
SLB;2019;19;8;101;0.19104
SOM;1990;100;58;169;0.11752
SOM;1991;101;60;172;0.11614
SOM;1992;104;62;176;0.1148
SOM;1993;107;63;179;0.11302
SOM;1994;111;65;183;0.11198
SOM;1995;115;68;188;0.1117
SOM;1996;120;70;194;0.1119
SOM;1997;125;73;199;0.1124
SOM;1998;131;76;204;0.113
SOM;1999;136;79;209;0.11293
SOM;2000;139;81;214;0.11243
SOM;2001;143;83;218;0.11144
SOM;2002;148;86;226;0.11171
SOM;2003;154;90;233;0.11204
SOM;2004;159;93;242;0.11207
SOM;2005;163;95;248;0.11147
SOM;2006;167;97;254;0.1101
SOM;2007;174;101;264;0.11061
SOM;2008;181;105;274;0.11098
SOM;2009;188;108;284;0.11109
SOM;2010;193;111;292;0.11083
SOM;2011;198;114;300;0.11029
SOM;2012;204;117;308;0.10956
SOM;2013;207;120;317;0.10907
SOM;2014;213;124;326;0.10882
SOM;2015;220;128;336;0.10868
SOM;2016;227;132;346;0.10827
SOM;2017;234;137;356;0.10776
SOM;2018;241;142;368;0.10751
SOM;2019;248;146;377;0.10668
ZAF;1990;1312;616;4706;0.13163
ZAF;1991;1391;650;4939;0.13317
ZAF;1992;1510;694;5254;0.13942
ZAF;1993;1573;698;5276;0.13629
ZAF;1994;1732;752;5680;0.14345
ZAF;1995;1811;807;6047;0.14532
ZAF;1996;2020;880;6563;0.1545
ZAF;1997;2343;997;7455;0.17161
ZAF;1998;2551;1034;7619;0.1731
ZAF;1999;2628;1013;7400;0.16736
ZAF;2000;2715;1052;7498;0.16851
ZAF;2001;2732;1038;7400;0.16289
ZAF;2002;2738;1038;7382;0.15985
ZAF;2003;2729;1048;7393;0.15767
ZAF;2004;2686;1038;7303;0.15347
ZAF;2005;2619;1033;7255;0.15071
ZAF;2006;2632;1045;7438;0.15153
ZAF;2007;2566;1027;7443;0.14864
ZAF;2008;2536;1030;7572;0.14806
ZAF;2009;2530;1033;7706;0.14782
ZAF;2010;2527;1038;7848;0.14753
ZAF;2011;2495;1022;7951;0.14502
ZAF;2012;2507;1014;8050;0.14292
ZAF;2013;2541;1012;8178;0.14185
ZAF;2014;2615;1029;8459;0.1434
ZAF;2015;2640;1052;8756;0.14388
ZAF;2016;2607;1054;8793;0.14127
ZAF;2017;2630;1065;8870;0.13879
ZAF;2018;2614;1038;8670;0.13177
ZAF;2019;2638;1039;8693;0.12824
KOR;1990;3413;272;7050;0.16169
KOR;1991;3289;287;7737;0.16422
KOR;1992;3171;302;8332;0.1647
KOR;1993;3092;325;9027;0.16627
KOR;1994;3099;361;9895;0.16931
KOR;1995;3088;396;10658;0.16919
KOR;1996;3699;432;11404;0.16948
KOR;1997;4999;464;12121;0.17006
KOR;1998;6877;497;12758;0.17119
KOR;1999;8683;530;13276;0.1718
KOR;2000;10228;564;13540;0.16933
KOR;2001;11100;556;13621;0.16479
KOR;2002;11647;561;13807;0.16078
KOR;2003;11883;566;13997;0.15649
KOR;2004;11890;573;14292;0.15243
KOR;2005;11728;572;14450;0.14797
KOR;2006;11792;578;14895;0.14479
KOR;2007;11920;589;15475;0.14226
KOR;2008;12035;601;16015;0.13974
KOR;2009;12152;612;16583;0.13747
KOR;2010;12264;630;17173;0.13556
KOR;2011;12308;641;17682;0.13277
KOR;2012;12421;654;18328;0.13016
KOR;2013;12477;656;18816;0.12659
KOR;2014;12580;664;19284;0.1234
KOR;2015;12734;676;19817;0.12103
KOR;2016;12956;691;20305;0.11917
KOR;2017;13489;724;21298;0.11906
KOR;2018;13910;756;22167;0.11883
KOR;2019;14477;797;23300;0.11963
SSD;1990;82;53;244;0.11441
SSD;1991;82;54;246;0.11402
SSD;1992;83;55;249;0.11385
SSD;1993;84;55;250;0.11319
SSD;1994;84;55;251;0.1126
SSD;1995;86;57;254;0.1131
SSD;1996;86;57;254;0.11242
SSD;1997;85;56;250;0.11006
SSD;1998;85;56;250;0.10999
SSD;1999;85;57;250;0.10945
SSD;2000;86;57;249;0.10883
SSD;2001;84;56;245;0.10634
SSD;2002;85;56;245;0.10548
SSD;2003;87;57;249;0.106
SSD;2004;89;59;253;0.10642
SSD;2005;90;60;255;0.10619
SSD;2006;93;62;260;0.1068
SSD;2007;95;63;264;0.10675
SSD;2008;96;64;268;0.10655
SSD;2009;98;66;274;0.10641
SSD;2010;100;67;280;0.10627
SSD;2011;102;69;286;0.10601
SSD;2012;105;71;291;0.106
SSD;2013;107;72;295;0.1056
SSD;2014;106;73;300;0.10522
SSD;2015;106;74;305;0.10495
SSD;2016;107;74;308;0.10455
SSD;2017;109;76;315;0.10427
SSD;2018;112;79;325;0.10456
SSD;2019;115;81;334;0.10436
ESP;1990;2189;1259;16652;0.15588
ESP;1991;2328;1290;17194;0.15604
ESP;1992;2469;1295;17452;0.15443
ESP;1993;2606;1302;17721;0.15342
ESP;1994;2762;1303;17943;0.15215
ESP;1995;2939;1312;18435;0.15193
ESP;1996;3106;1316;18630;0.15062
ESP;1997;3248;1307;18377;0.14744
ESP;1998;3420;1312;18640;0.14674
ESP;1999;3622;1324;18957;0.1463
ESP;2000;3746;1308;18570;0.14249
ESP;2001;3875;1312;18674;0.13996
ESP;2002;4013;1333;19008;0.13863
ESP;2003;4094;1350;19609;0.13834
ESP;2004;4157;1345;20005;0.13628
ESP;2005;4168;1357;20533;0.13546
ESP;2006;4198;1351;20992;0.13408
ESP;2007;4258;1375;21850;0.13487
ESP;2008;4313;1382;22490;0.13503
ESP;2009;4402;1396;22942;0.13423
ESP;2010;4483;1417;23135;0.13321
ESP;2011;4603;1448;23650;0.1334
ESP;2012;4707;1471;24069;0.13319
ESP;2013;4756;1485;24009;0.13142
ESP;2014;4816;1504;24220;0.13052
ESP;2015;4886;1545;24674;0.13125
ESP;2016;4920;1554;24616;0.12959
ESP;2017;4923;1560;24640;0.12884
ESP;2018;4931;1565;24463;0.12784
ESP;2019;4973;1578;24523;0.12738
LKA;1990;229;415;861;0.08001
LKA;1991;221;418;820;0.07653
LKA;1992;220;442;826;0.07605
LKA;1993;220;463;834;0.07493
LKA;1994;225;505;879;0.07691
LKA;1995;229;553;927;0.07872
LKA;1996;245;580;988;0.08152
LKA;1997;278;623;1088;0.08758
LKA;1998;298;622;1114;0.08696
LKA;1999;325;637;1172;0.08804
LKA;2000;356;658;1225;0.08804
LKA;2001;373;652;1235;0.08467
LKA;2002;389;651;1264;0.08289
LKA;2003;403;680;1336;0.08266
LKA;2004;427;701;1400;0.08265
LKA;2005;450;733;1474;0.08276
LKA;2006;471;771;1573;0.08284
LKA;2007;497;799;1672;0.08258
LKA;2008;511;843;1790;0.08284
LKA;2009;523;855;1860;0.08238
LKA;2010;549;879;1958;0.0821
LKA;2011;592;907;2069;0.08298
LKA;2012;636;918;2147;0.08299
LKA;2013;679;899;2185;0.08219
LKA;2014;685;931;2254;0.08185
LKA;2015;685;938;2279;0.08018
LKA;2016;694;964;2320;0.07964
LKA;2017;700;987;2369;0.07889
LKA;2018;697;993;2398;0.07718
LKA;2019;706;1026;2478;0.07681
SDN;1990;344;79;743;0.0831
SDN;1991;357;82;771;0.08297
SDN;1992;368;85;793;0.08276
SDN;1993;377;87;812;0.08233
SDN;1994;386;89;832;0.08208
SDN;1995;393;91;852;0.0818
SDN;1996;399;92;870;0.08149
SDN;1997;404;94;885;0.08111
SDN;1998;407;95;897;0.08071
SDN;1999;410;96;909;0.08023
SDN;2000;414;97;927;0.08037
SDN;2001;421;99;952;0.08098
SDN;2002;429;101;983;0.08185
SDN;2003;436;102;1007;0.08226
SDN;2004;441;104;1033;0.08281
SDN;2005;448;105;1058;0.08346
SDN;2006;457;107;1077;0.08374
SDN;2007;466;109;1097;0.08392
SDN;2008;478;111;1122;0.08427
SDN;2009;490;114;1149;0.08467
SDN;2010;502;116;1175;0.085
SDN;2011;517;119;1206;0.08526
SDN;2012;533;122;1233;0.08555
SDN;2013;553;125;1262;0.08604
SDN;2014;576;128;1299;0.08679
SDN;2015;599;131;1341;0.08724
SDN;2016;618;135;1386;0.08747
SDN;2017;638;139;1437;0.08786
SDN;2018;660;143;1496;0.08851
SDN;2019;684;148;1553;0.089
SUR;1990;18;4;35;0.11322
SUR;1991;18;4;37;0.11662
SUR;1992;18;4;38;0.11876
SUR;1993;17;4;41;0.12248
SUR;1994;15;4;39;0.11536
SUR;1995;13;4;35;0.1024
SUR;1996;12;4;35;0.09969
SUR;1997;11;4;36;0.1002
SUR;1998;11;4;40;0.10575
SUR;1999;10;4;44;0.11169
SUR;2000;10;5;46;0.11435
SUR;2001;10;5;49;0.11759
SUR;2002;10;5;52;0.12114
SUR;2003;10;5;54;0.12116
SUR;2004;10;5;55;0.12044
SUR;2005;10;5;55;0.11803
SUR;2006;10;5;56;0.11603
SUR;2007;10;6;58;0.11493
SUR;2008;11;6;60;0.11547
SUR;2009;11;6;62;0.1151
SUR;2010;11;6;64;0.11458
SUR;2011;12;6;66;0.11333
SUR;2012;12;7;68;0.11288
SUR;2013;13;7;73;0.11668
SUR;2014;13;7;78;0.11962
SUR;2015;14;8;82;0.12175
SUR;2016;15;8;84;0.12256
SUR;2017;15;8;88;0.12327
SUR;2018;16;9;90;0.1233
SUR;2019;16;9;92;0.12281
SWE;1990;380;184;3054;0.14365
SWE;1991;378;184;3105;0.14393
SWE;1992;378;177;3107;0.14333
SWE;1993;380;177;3135;0.14299
SWE;1994;379;176;3120;0.14033
SWE;1995;375;172;3210;0.14077
SWE;1996;360;172;3254;0.14065
SWE;1997;323;174;3318;0.14041
SWE;1998;307;179;3369;0.1403
SWE;1999;298;181;3429;0.14
SWE;2000;298;184;3442;0.13884
SWE;2001;308;187;3495;0.13799
SWE;2002;324;187;3515;0.13686
SWE;2003;335;191;3553;0.13603
SWE;2004;345;198;3637;0.13564
SWE;2005;357;199;3655;0.13386
SWE;2006;372;203;3709;0.13306
SWE;2007;384;203;3753;0.13154
SWE;2008;405;205;3794;0.12999
SWE;2009;431;207;3855;0.12911
SWE;2010;460;211;3913;0.12797
SWE;2011;488;217;3998;0.1273
SWE;2012;518;220;4023;0.12616
SWE;2013;548;221;4063;0.12496
SWE;2014;571;224;4118;0.12378
SWE;2015;591;231;4161;0.1229
SWE;2016;607;236;4183;0.12231
SWE;2017;614;240;4254;0.12216
SWE;2018;618;239;4302;0.12172
SWE;2019;624;239;4337;0.12089
CHE;1990;244;122;3777;0.14887
CHE;1991;268;130;3735;0.14698
CHE;1992;289;136;3632;0.14357
CHE;1993;311;142;3499;0.14031
CHE;1994;340;151;3354;0.13706
CHE;1995;404;174;3350;0.14169
CHE;1996;439;182;3246;0.14008
CHE;1997;465;192;3229;0.13961
CHE;1998;485;198;3251;0.13901
CHE;1999;498;203;3223;0.13741
CHE;2000;512;208;3214;0.13583
CHE;2001;523;205;3295;0.13432
CHE;2002;531;206;3342;0.13328
CHE;2003;537;208;3426;0.1325
CHE;2004;546;208;3453;0.13025
CHE;2005;556;212;3491;0.12836
CHE;2006;573;215;3534;0.12687
CHE;2007;593;221;3601;0.126
CHE;2008;608;223;3634;0.12467
CHE;2009;622;228;3700;0.12416
CHE;2010;638;233;3690;0.12293
CHE;2011;660;242;3736;0.12142
CHE;2012;691;248;3773;0.12089
CHE;2013;713;252;3812;0.11989
CHE;2014;725;249;3793;0.11852
CHE;2015;741;253;3769;0.11718
CHE;2016;747;256;3741;0.11581
CHE;2017;752;254;3748;0.1145
CHE;2018;757;254;3781;0.11337
CHE;2019;766;256;3831;0.11271
SYR;1990;264;31;550;0.07959
SYR;1991;272;32;574;0.08106
SYR;1992;283;34;612;0.08399
SYR;1993;280;34;616;0.08248
SYR;1994;287;35;635;0.08328
SYR;1995;293;36;659;0.08433
SYR;1996;298;36;682;0.0847
SYR;1997;304;37;708;0.08515
SYR;1998;313;39;743;0.08694
SYR;1999;317;40;755;0.08591
SYR;2000;320;40;768;0.08389
SYR;2001;330;41;757;0.08079
SYR;2002;336;42;780;0.08006
SYR;2003;335;42;780;0.07637
SYR;2004;340;43;799;0.07508
SYR;2005;337;43;829;0.07398
SYR;2006;339;44;864;0.07355
SYR;2007;344;45;919;0.07389
SYR;2008;365;48;1009;0.07616
SYR;2009;380;49;1069;0.07646
SYR;2010;403;51;1163;0.07805
SYR;2011;417;53;1198;0.07837
SYR;2012;428;54;1224;0.07822
SYR;2013;441;55;1245;0.07828
SYR;2014;450;55;1254;0.07826
SYR;2015;455;55;1254;0.07774
SYR;2016;466;56;1274;0.07769
SYR;2017;480;58;1305;0.07744
SYR;2018;488;60;1339;0.07712
SYR;2019;502;62;1374;0.07678
TWN;1990;2025;422;3963;0.1306
TWN;1991;2175;451;4211;0.13238
TWN;1992;2338;488;4502;0.13551
TWN;1993;2416;526;4758;0.13789
TWN;1994;2538;591;5124;0.14138
TWN;1995;2625;659;5496;0.1458
TWN;1996;2710;748;5910;0.15077
TWN;1997;2560;830;6142;0.15061
TWN;1998;2947;931;6397;0.15241
TWN;1999;3179;1021;6512;0.15052
TWN;2000;3366;1129;6740;0.15161
TWN;2001;3414;1176;6773;0.14926
TWN;2002;3051;1086;6399;0.14029
TWN;2003;3716;1316;7093;0.14744
TWN;2004;4008;1467;7676;0.1515
TWN;2005;4148;1593;8206;0.15488
TWN;2006;4032;1668;8451;0.15319
TWN;2007;3736;1723;8774;0.15317
TWN;2008;3285;1798;9095;0.15344
TWN;2009;2927;1826;9234;0.1509
TWN;2010;2675;1890;9477;0.1502
TWN;2011;2545;2041;10043;0.15411
TWN;2012;2408;2057;10115;0.15204
TWN;2013;2341;2075;10207;0.14904
TWN;2014;2362;2166;10630;0.15046
TWN;2015;2374;2154;10655;0.14641
TWN;2016;2527;2243;11082;0.14819
TWN;2017;2618;2231;11362;0.14706
TWN;2018;2727;2235;11665;0.14643
TWN;2019;2852;2239;12053;0.14585
TJK;1990;33;26;560;0.12045
TJK;1991;34;28;548;0.11974
TJK;1992;36;29;529;0.12035
TJK;1993;39;29;478;0.11657
TJK;1994;41;31;465;0.11829
TJK;1995;41;30;430;0.1109
TJK;1996;42;30;396;0.10473
TJK;1997;44;29;372;0.10183
TJK;1998;47;28;358;0.10118
TJK;1999;50;28;351;0.10072
TJK;2000;53;27;348;0.10117
TJK;2001;56;27;353;0.10239
TJK;2002;58;28;363;0.10406
TJK;2003;61;28;376;0.10515
TJK;2004;64;29;398;0.10771
TJK;2005;68;30;420;0.11068
TJK;2006;71;31;432;0.11064
TJK;2007;74;32;449;0.11168
TJK;2008;79;33;461;0.11199
TJK;2009;84;34;466;0.11142
TJK;2010;92;35;480;0.11326
TJK;2011;100;36;495;0.11425
TJK;2012;110;37;498;0.1141
TJK;2013;122;38;497;0.11244
TJK;2014;137;39;505;0.11385
TJK;2015;155;41;514;0.11548
TJK;2016;182;42;524;0.11776
TJK;2017;177;44;550;0.11739
TJK;2018;174;44;564;0.11354
TJK;2019;174;45;586;0.11158
TZA;1990;271;269;930;0.12155
TZA;1991;285;275;954;0.12069
TZA;1992;299;283;983;0.12019
TZA;1993;312;291;1011;0.11994
TZA;1994;322;298;1036;0.11941
TZA;1995;330;304;1055;0.11851
TZA;1996;338;313;1082;0.11826
TZA;1997;346;323;1113;0.11858
TZA;1998;355;337;1150;0.11957
TZA;1999;359;346;1177;0.11925
TZA;2000;360;351;1191;0.11783
TZA;2001;363;356;1202;0.11516
TZA;2002;361;367;1236;0.11476
TZA;2003;375;382;1281;0.11552
TZA;2004;388;395;1323;0.11603
TZA;2005;401;408;1363;0.11635
TZA;2006;421;419;1403;0.11663
TZA;2007;442;431;1448;0.11712
TZA;2008;463;443;1495;0.11734
TZA;2009;491;454;1538;0.11759
TZA;2010;503;465;1585;0.11784
TZA;2011;519;477;1642;0.11831
TZA;2012;536;494;1713;0.11934
