c_id;date;percent_gdp
NOR;2017;10.32
NOR;2018;10.02
NOR;2019;10.52
OMN;2000;3.06
OMN;2001;3.08
OMN;2002;3.18
OMN;2003;3.17
OMN;2004;2.98
OMN;2005;2.59
OMN;2006;2.31
OMN;2007;2.43
OMN;2008;2.01
OMN;2009;2.83
OMN;2010;2.82
OMN;2011;2.55
OMN;2012;2.55
OMN;2013;2.79
OMN;2014;3.53
OMN;2015;4.3
OMN;2016;4.36
OMN;2017;3.97
OMN;2018;4.1
OMN;2019;4.07
PAK;2000;2.89
PAK;2001;2.71
PAK;2002;2.83
PAK;2003;2.43
PAK;2004;2.35
PAK;2005;2.71
PAK;2006;3.01
PAK;2007;3.14
PAK;2008;2.92
PAK;2009;2.61
PAK;2010;2.6
PAK;2011;2.34
PAK;2012;2.36
PAK;2013;2.6
PAK;2014;2.72
PAK;2015;2.69
PAK;2016;2.89
PAK;2017;2.9
PAK;2018;3.2
PAK;2019;3.38
PLW;2000;8.87
PLW;2001;7.9
PLW;2002;8.02
PLW;2003;9.02
PLW;2004;9.98
PLW;2005;9.34
PLW;2006;9.67
PLW;2007;9.86
PLW;2008;9.45
PLW;2009;10.31
PLW;2010;11.55
PLW;2011;10.82
PLW;2012;11.58
PLW;2013;12.07
PLW;2014;12.12
PLW;2015;11.43
PLW;2016;12.12
PLW;2017;12.04
PLW;2018;10.85
PLW;2019;15.15
PAN;2000;6.91
PAN;2001;6.83
PAN;2002;6.96
PAN;2003;6.62
PAN;2004;6.99
PAN;2005;6.09
PAN;2006;6.45
PAN;2007;6.93
PAN;2008;6.85
PAN;2009;7
PAN;2010;7.09
PAN;2011;6.59
PAN;2012;6.56
PAN;2013;6.65
PAN;2014;6.92
PAN;2015;6.81
PAN;2016;7.32
PAN;2017;6.91
PAN;2018;7.28
PAN;2019;7.58
PNG;2000;2.02
PNG;2001;2.3
PNG;2002;2.78
PNG;2003;2.45
PNG;2004;2.59
PNG;2005;2.45
PNG;2006;2.43
PNG;2007;2.42
PNG;2008;2.14
PNG;2009;2.33
PNG;2010;2.11
PNG;2011;2.29
PNG;2012;2.67
PNG;2013;3
PNG;2014;3.27
PNG;2015;1.82
PNG;2016;2.33
PNG;2017;2.23
PNG;2018;2.27
PNG;2019;2.3
PRY;2000;6.02
PRY;2001;5.61
PRY;2002;4.76
PRY;2003;4.91
PRY;2004;4.93
PRY;2005;4.83
PRY;2006;5.02
PRY;2007;5.02
PRY;2008;5.05
PRY;2009;5.53
PRY;2010;5.47
PRY;2011;5.83
PRY;2012;6.53
PRY;2013;6.05
PRY;2014;6.64
PRY;2015;6.7
PRY;2016;6.68
PRY;2017;6.61
PRY;2018;6.72
PRY;2019;7.17
PER;2000;4.41
PER;2001;4.72
PER;2002;4.94
PER;2003;4.59
PER;2004;4.43
PER;2005;4.67
PER;2006;4.41
PER;2007;4.43
PER;2008;4.51
PER;2009;4.98
PER;2010;4.72
PER;2011;4.53
PER;2012;4.74
PER;2013;4.76
PER;2014;4.98
PER;2015;4.98
PER;2016;4.97
PER;2017;4.92
PER;2018;5.2
PER;2019;5.22
PHL;2000;3.06
PHL;2001;2.85
PHL;2002;2.64
PHL;2003;3.08
PHL;2004;3.05
PHL;2005;3.74
PHL;2006;3.78
PHL;2007;3.75
PHL;2008;3.86
PHL;2009;4.16
PHL;2010;4.13
PHL;2011;4.03
PHL;2012;4.18
PHL;2013;4.27
PHL;2014;3.7
PHL;2015;3.9
PHL;2016;3.95
PHL;2017;3.96
PHL;2018;3.95
PHL;2019;4.08
POL;2000;5.29
POL;2001;5.67
POL;2002;6.07
POL;2003;5.95
POL;2004;5.87
POL;2005;5.81
POL;2006;5.8
POL;2007;5.87
POL;2008;6.38
POL;2009;6.59
POL;2010;6.41
POL;2011;6.24
POL;2012;6.22
POL;2013;6.41
POL;2014;6.39
POL;2015;6.39
POL;2016;6.53
POL;2017;6.56
POL;2018;6.33
POL;2019;6.45
PRT;2000;8.6
PRT;2001;8.63
PRT;2002;8.79
PRT;2003;9.12
PRT;2004;9.53
PRT;2005;9.65
PRT;2006;9.35
PRT;2007;9.25
PRT;2008;9.58
PRT;2009;10.13
PRT;2010;10.03
PRT;2011;9.73
PRT;2012;9.65
PRT;2013;9.4
PRT;2014;9.34
PRT;2015;9.32
PRT;2016;9.39
PRT;2017;9.31
PRT;2018;9.41
PRT;2019;9.53
QAT;2000;1.97
QAT;2001;2.32
QAT;2002;2.46
QAT;2003;3.5
QAT;2004;3.18
QAT;2005;2.56
QAT;2006;2.29
QAT;2007;2.07
QAT;2008;1.64
QAT;2009;2.38
QAT;2010;1.87
QAT;2011;1.6
QAT;2012;1.75
QAT;2013;2.08
QAT;2014;2.42
QAT;2015;3
QAT;2016;3.25
QAT;2017;2.98
QAT;2018;2.63
QAT;2019;2.91
ROU;2000;4.21
ROU;2001;4.38
ROU;2002;4.58
ROU;2003;5.37
ROU;2004;5.48
ROU;2005;5.53
ROU;2006;5.07
ROU;2007;5.02
ROU;2008;5.02
ROU;2009;5.28
ROU;2010;5.77
ROU;2011;4.7
ROU;2012;4.73
ROU;2013;5.2
ROU;2014;5.02
ROU;2015;4.95
ROU;2016;5
ROU;2017;5.15
ROU;2018;5.56
ROU;2019;5.74
RUS;2000;5.02
RUS;2001;5.24
RUS;2002;5.52
RUS;2003;5.16
RUS;2004;4.76
RUS;2005;4.77
RUS;2006;4.77
RUS;2007;4.75
RUS;2008;4.9
RUS;2009;5.64
RUS;2010;4.97
RUS;2011;4.79
RUS;2012;4.94
RUS;2013;5.08
RUS;2014;5.18
RUS;2015;5.3
RUS;2016;5.29
RUS;2017;5.36
RUS;2018;5.36
RUS;2019;5.65
RWA;2000;4.26
RWA;2001;3.89
RWA;2002;3.67
RWA;2003;8.02
RWA;2004;8.54
RWA;2005;8.78
RWA;2006;7.58
RWA;2007;7.83
RWA;2008;7.54
RWA;2009;7.78
RWA;2010;8.05
RWA;2011;7.9
RWA;2012;8.07
RWA;2013;6.75
RWA;2014;6.96
RWA;2015;6.62
RWA;2016;6.93
RWA;2017;6.39
RWA;2018;6.68
RWA;2019;6.41
KNA;2000;4.8
KNA;2001;4.4
KNA;2002;4.45
KNA;2003;4.75
KNA;2004;4.49
KNA;2005;4.73
KNA;2006;4.98
KNA;2007;4.8
KNA;2008;5.49
KNA;2009;5.48
KNA;2010;5.34
KNA;2011;5.28
KNA;2012;5.17
KNA;2013;5.26
KNA;2014;4.94
KNA;2015;5.31
KNA;2016;5.63
KNA;2017;5.6
KNA;2018;5.21
KNA;2019;5.4
LCA;2000;4.86
LCA;2001;5.12
LCA;2002;5.38
LCA;2003;5.24
LCA;2004;4.76
LCA;2005;4.86
LCA;2006;5.12
LCA;2007;5.52
LCA;2008;5.05
LCA;2009;5.24
LCA;2010;5.04
LCA;2011;5.14
LCA;2012;5
LCA;2013;5.14
LCA;2014;4.76
LCA;2015;4.58
LCA;2016;4.91
LCA;2017;4.66
LCA;2018;4.42
LCA;2019;4.32
VCT;2000;4.3
VCT;2001;4.3
VCT;2002;4.31
VCT;2003;4.18
VCT;2004;4.07
VCT;2005;4.04
VCT;2006;3.85
VCT;2007;3.98
VCT;2008;4.09
VCT;2009;4.33
VCT;2010;4.55
VCT;2011;4.47
VCT;2012;4.69
VCT;2013;4.57
VCT;2014;4.35
VCT;2015;4.08
VCT;2016;4.16
VCT;2017;4.32
VCT;2018;4.51
VCT;2019;4.75
WSM;2000;4.4
WSM;2001;3.93
WSM;2002;4.64
WSM;2003;4.29
WSM;2004;4.65
WSM;2005;4.76
WSM;2006;5.02
WSM;2007;4.87
WSM;2008;4.66
WSM;2009;5.27
WSM;2010;5.29
WSM;2011;5.44
WSM;2012;5.08
WSM;2013;6.45
WSM;2014;6.61
WSM;2015;5.79
WSM;2016;5.43
WSM;2017;5.57
WSM;2018;5.47
WSM;2019;6.36
SMR;2000;5.84
SMR;2001;5.69
SMR;2002;5.44
SMR;2003;4.82
SMR;2004;4.91
SMR;2005;4.93
SMR;2006;4.96
SMR;2007;5.14
SMR;2008;5.46
SMR;2009;6.24
SMR;2010;6.61
SMR;2011;7.4
SMR;2012;7.95
SMR;2013;7.73
SMR;2014;7.53
SMR;2015;7.18
SMR;2016;6.73
SMR;2017;7.22
SMR;2018;6.91
SMR;2019;6.39
STP;2000;10.51
STP;2001;10.83
STP;2002;10.66
STP;2003;12.62
STP;2004;11.87
STP;2005;11.52
STP;2006;8.28
STP;2007;8.17
STP;2008;7.11
STP;2009;7.2
STP;2010;6.84
STP;2011;6.76
STP;2012;6.48
STP;2013;7.94
STP;2014;6.73
STP;2015;5.34
STP;2016;6.43
STP;2017;6.46
STP;2018;5.84
STP;2019;5.53
SAU;2000;4.21
SAU;2001;4.46
SAU;2002;4.25
SAU;2003;3.98
SAU;2004;3.58
SAU;2005;3.42
SAU;2006;3.62
SAU;2007;3.56
SAU;2008;2.97
SAU;2009;4.29
SAU;2010;3.65
SAU;2011;3.71
SAU;2012;4.02
SAU;2013;4.47
SAU;2014;5.23
SAU;2015;6
SAU;2016;5.84
SAU;2017;6.26
SAU;2018;5.75
SAU;2019;5.69
SEN;2000;3.54
SEN;2001;3.68
SEN;2002;3.95
SEN;2003;4.3
SEN;2004;4.57
SEN;2005;3.67
SEN;2006;3.76
SEN;2007;3.41
SEN;2008;3.51
SEN;2009;3.84
SEN;2010;4.03
SEN;2011;4.21
SEN;2012;4.27
SEN;2013;4.39
SEN;2014;4.4
SEN;2015;4.38
SEN;2016;4.26
SEN;2017;4
SEN;2018;4.24
SEN;2019;4.13
SRB;2000;6.5
SRB;2001;6.86
SRB;2002;8.06
SRB;2003;8.13
SRB;2004;8.24
SRB;2005;8.28
SRB;2006;8.49
SRB;2007;9.37
SRB;2008;9.48
SRB;2009;9.34
SRB;2010;9.52
SRB;2011;9.11
SRB;2012;9.32
SRB;2013;9.31
SRB;2014;9.24
SRB;2015;8.81
SRB;2016;8.46
SRB;2017;8.22
SRB;2018;8.53
SRB;2019;8.67
SYC;2000;4.61
SYC;2001;5.4
SYC;2002;4.56
SYC;2003;5.36
SYC;2004;5.2
SYC;2005;4.98
SYC;2006;4.68
SYC;2007;4.09
SYC;2008;3.98
SYC;2009;3.89
SYC;2010;4.83
SYC;2011;4.8
SYC;2012;5.73
SYC;2013;4.51
SYC;2014;4.74
SYC;2015;4.59
SYC;2016;5.19
SYC;2017;4.91
SYC;2018;5.27
SYC;2019;5.19
SLE;2000;11.52
SLE;2001;10.97
SLE;2002;11.42
SLE;2003;10.83
SLE;2004;10.96
SLE;2005;11.04
SLE;2006;10.39
SLE;2007;10.04
SLE;2008;9.87
SLE;2009;11.1
SLE;2010;10.94
SLE;2011;13.28
SLE;2012;10.59
SLE;2013;11.57
SLE;2014;19.73
SLE;2015;20.41
SLE;2016;16.53
SLE;2017;9.4
SLE;2018;8.29
SLE;2019;8.75
SGP;2000;3.34
SGP;2001;3.16
SGP;2002;3.36
SGP;2003;3.61
SGP;2004;3.15
SGP;2005;3.03
SGP;2006;2.93
SGP;2007;2.84
SGP;2008;3.19
SGP;2009;3.4
SGP;2010;3.2
SGP;2011;3.16
SGP;2012;3.33
SGP;2013;3.69
SGP;2014;3.87
SGP;2015;4.18
SGP;2016;4.39
SGP;2017;4.36
SGP;2018;4.09
SGP;2019;4.08
SVK;2000;5.3
SVK;2001;5.33
SVK;2002;5.51
SVK;2003;5.45
SVK;2004;6.37
SVK;2005;6.59
SVK;2006;6.85
SVK;2007;7.18
SVK;2008;6.96
SVK;2009;7.95
SVK;2010;7.73
SVK;2011;7.35
SVK;2012;7.54
SVK;2013;7.5
SVK;2014;6.89
SVK;2015;6.79
SVK;2016;7.11
SVK;2017;6.77
SVK;2018;6.71
SVK;2019;6.96
SVN;2000;7.8
SVN;2001;7.88
SVN;2002;8.02
SVN;2003;8.1
SVN;2004;7.94
SVN;2005;8
SVN;2006;7.82
SVN;2007;7.51
SVN;2008;7.85
SVN;2009;8.54
SVN;2010;8.57
SVN;2011;8.54
SVN;2012;8.72
SVN;2013;8.74
SVN;2014;8.5
SVN;2015;8.5
SVN;2016;8.46
SVN;2017;8.19
SVN;2018;8.28
SVN;2019;8.52
SLB;2000;4.83
SLB;2001;6.61
SLB;2002;10.1
SLB;2003;7.08
SLB;2004;7.72
SLB;2005;9.02
SLB;2006;8.01
SLB;2007;7.18
SLB;2008;5.69
SLB;2009;7.03
SLB;2010;8.39
SLB;2011;6.02
SLB;2012;5
SLB;2013;4.79
SLB;2014;5.07
SLB;2015;4.64
SLB;2016;4.51
SLB;2017;4.23
SLB;2018;4
SLB;2019;4.77
ZAF;2000;8.16
ZAF;2001;7.94
ZAF;2002;7.46
ZAF;2003;7.92
ZAF;2004;7.76
ZAF;2005;7.69
ZAF;2006;7.69
ZAF;2007;7.68
ZAF;2008;7.88
ZAF;2009;8.52
ZAF;2010;8.67
ZAF;2011;8.74
ZAF;2012;8.77
ZAF;2013;8.86
ZAF;2014;8.55
ZAF;2015;8.79
ZAF;2016;8.82
ZAF;2017;8.72
ZAF;2018;8.86
ZAF;2019;9.11
KOR;2000;3.9
KOR;2001;4.43
KOR;2002;4.16
KOR;2003;4.42
KOR;2004;4.39
KOR;2005;4.62
KOR;2006;4.94
KOR;2007;5.11
KOR;2008;5.4
KOR;2009;5.78
KOR;2010;5.92
KOR;2011;6.01
KOR;2012;6.13
KOR;2013;6.25
KOR;2014;6.47
KOR;2015;6.65
KOR;2016;6.91
KOR;2017;7.11
KOR;2018;7.54
KOR;2019;8.16
SSD;2017;8.24
SSD;2018;6.28
SSD;2019;6.04
ESP;2000;6.8
ESP;2001;6.77
ESP;2002;6.8
ESP;2003;7.56
ESP;2004;7.66
ESP;2005;7.73
ESP;2006;7.83
ESP;2007;7.92
ESP;2008;8.38
ESP;2009;9.11
ESP;2010;9.12
ESP;2011;9.17
ESP;2012;9.16
ESP;2013;9.07
ESP;2014;9.09
ESP;2015;9.13
ESP;2016;8.95
ESP;2017;8.96
ESP;2018;8.99
ESP;2019;9.13
LKA;2000;4.25
LKA;2001;4.19
LKA;2002;4.17
LKA;2003;3.77
LKA;2004;4.18
LKA;2005;4.01
LKA;2006;3.98
LKA;2007;3.95
LKA;2008;3.98
LKA;2009;4.19
LKA;2010;3.87
LKA;2011;3.72
LKA;2012;3.4
LKA;2013;3.83
LKA;2014;3.61
LKA;2015;3.89
LKA;2016;3.86
LKA;2017;3.6
LKA;2018;3.91
LKA;2019;4.08
SDN;2000;3.61
SDN;2001;3.36
SDN;2002;3.3
SDN;2003;3.89
SDN;2004;4.16
SDN;2005;4.09
SDN;2006;4.89
SDN;2007;5.66
SDN;2008;5.42
SDN;2009;6.39
SDN;2010;5.06
SDN;2011;5.62
SDN;2012;5.69
SDN;2013;6.96
SDN;2014;5.68
SDN;2015;7.27
SDN;2016;5.48
SDN;2017;6.06
SDN;2018;4.44
SDN;2019;4.57
SUR;2000;6.28
SUR;2001;4.1
SUR;2002;5.71
SUR;2003;5.23
SUR;2004;5.85
SUR;2005;5.61
SUR;2006;6.27
SUR;2007;5.59
SUR;2008;5.08
SUR;2009;5.33
SUR;2010;5.03
SUR;2011;4.72
SUR;2012;4.59
SUR;2013;4.8
SUR;2014;4.84
SUR;2015;6.22
SUR;2016;6.35
SUR;2017;5.94
SUR;2018;7.9
SUR;2019;9.74
SWE;2000;7.33
SWE;2001;7.9
SWE;2002;8.21
SWE;2003;8.32
SWE;2004;8.13
SWE;2005;8.15
SWE;2006;8.05
SWE;2007;8
SWE;2008;8.21
SWE;2009;8.77
SWE;2010;8.32
SWE;2011;10.42
SWE;2012;10.74
SWE;2013;10.9
SWE;2014;10.95
SWE;2015;10.8
SWE;2016;10.85
SWE;2017;10.79
SWE;2018;10.94
SWE;2019;10.87
CHE;2000;9.11
CHE;2001;9.44
CHE;2002;9.85
CHE;2003;10.11
CHE;2004;10.18
CHE;2005;10
CHE;2006;9.53
CHE;2007;9.36
CHE;2008;9.48
CHE;2009;10.07
CHE;2010;9.94
CHE;2011;10.02
CHE;2012;10.25
CHE;2013;10.46
CHE;2014;10.62
CHE;2015;11.01
CHE;2016;11.3
CHE;2017;11.48
CHE;2018;11.38
CHE;2019;11.29
SYR;2000;4.35
SYR;2001;4.49
SYR;2002;4.52
SYR;2003;5.12
SYR;2004;4.48
SYR;2005;4.11
SYR;2006;3.78
SYR;2007;3.72
SYR;2008;3.4
SYR;2009;3.55
SYR;2010;3.28
SYR;2011;3.33
SYR;2012;3.57
TJK;2000;4.26
TJK;2001;4.58
TJK;2002;4.44
TJK;2003;4.7
TJK;2004;4.8
TJK;2005;5.21
TJK;2006;5.03
TJK;2007;5.54
TJK;2008;5.91
TJK;2009;5.86
TJK;2010;5.74
TJK;2011;5.86
TJK;2012;5.98
TJK;2013;6.53
TJK;2014;6.67
TJK;2015;6.91
TJK;2016;7
TJK;2017;7.23
TJK;2018;7.24
TJK;2019;7.11
TZA;2000;3.42
TZA;2001;4.24
TZA;2002;4.69
TZA;2003;5.34
TZA;2004;5.74
TZA;2005;6.32
TZA;2006;7.6
TZA;2007;6.88
TZA;2008;5.56
TZA;2009;5.06
TZA;2010;5.22
TZA;2011;5.06
TZA;2012;5.02
TZA;2013;4.65
TZA;2014;4.01
TZA;2015;3.65
TZA;2016;3.96
TZA;2017;4.08
TZA;2018;4.15
TZA;2019;3.83
THA;2000;3.1
THA;2001;3.03
THA;2002;3.33
THA;2003;3.24
THA;2004;3.14
THA;2005;3.16
THA;2006;3.1
THA;2007;3.19
THA;2008;3.46
THA;2009;3.62
THA;2010;3.39
THA;2011;3.57
THA;2012;3.52
THA;2013;3.45
THA;2014;3.68
THA;2015;3.67
THA;2016;3.75
THA;2017;3.84
THA;2018;3.82
THA;2019;3.79
TLS;2003;2.84
TLS;2004;4.26
TLS;2005;5.28
TLS;2006;6
TLS;2007;5.65
TLS;2008;6.97
TLS;2009;7.31
TLS;2010;6.47
TLS;2011;6.78
TLS;2012;7.07
TLS;2013;8.53
TLS;2014;7.6
TLS;2015;7.67
TLS;2016;6.9
TLS;2017;6.74
TLS;2018;7.61
TLS;2019;7.16
TGO;2000;2.79
TGO;2001;2.89
TGO;2002;2.9
TGO;2003;2.94
TGO;2004;3.09
TGO;2005;3.3
TGO;2006;3.45
TGO;2007;3.87
TGO;2008;3.84
TGO;2009;4.08
TGO;2010;4.45
TGO;2011;4.55
TGO;2012;4.81
TGO;2013;4.94
TGO;2014;5.08
TGO;2015;4.96
TGO;2016;5.35
TGO;2017;6.49
TGO;2018;6.09
TGO;2019;5.73
TON;2000;3.02
TON;2001;3.54
TON;2002;3.72
TON;2003;3.56
TON;2004;4.63
TON;2005;4.52
TON;2006;5.59
TON;2007;4.87
TON;2008;6.22
TON;2009;4.1
TON;2010;4.98
TON;2011;4
TON;2012;5.01
TON;2013;4.23
TON;2014;5.29
TON;2015;4.68
TON;2016;5.04
TON;2017;5.1
TON;2018;5.05
TON;2019;4.98
TTO;2000;4.23
TTO;2001;4.03
TTO;2002;4.72
TTO;2003;4.19
TTO;2004;4.31
TTO;2005;4.43
TTO;2006;4.15
TTO;2007;4.15
TTO;2008;3.66
TTO;2009;5.49
TTO;2010;5.08
TTO;2011;4.72
TTO;2012;4.88
TTO;2013;5.03
TTO;2014;5.2
TTO;2015;6.08
TTO;2016;6.83
TTO;2017;6.99
TTO;2018;6.71
TTO;2019;7.02
TUN;2000;5.05
TUN;2001;5.1
TUN;2002;5.37
TUN;2003;5.46
TUN;2004;5.45
TUN;2005;5.4
TUN;2006;5.38
TUN;2007;5.43
TUN;2008;5.42
TUN;2009;5.67
TUN;2010;5.88
TUN;2011;6.43
TUN;2012;6.61
TUN;2013;6.86
TUN;2014;6.81
TUN;2015;6.62
TUN;2016;6.61
TUN;2017;6.85
TUN;2018;6.82
TUN;2019;6.96
TUR;2000;4.6
TUR;2001;4.89
TUR;2002;5.06
TUR;2003;5.01
TUR;2004;4.91
TUR;2005;4.89
TUR;2006;5.15
TUR;2007;5.24
TUR;2008;5.22
TUR;2009;5.49
TUR;2010;5.02
TUR;2011;4.65
TUR;2012;4.44
TUR;2013;4.37
TUR;2014;4.33
TUR;2015;4.12
TUR;2016;4.28
TUR;2017;4.18
TUR;2018;4.12
TUR;2019;4.34
TKM;2000;6.89
TKM;2001;8.15
TKM;2002;7.02
TKM;2003;8.51
TKM;2004;10.58
TKM;2005;9.56
TKM;2006;8.41
TKM;2007;5.29
TKM;2008;5.91
TKM;2009;4.81
TKM;2010;5
TKM;2011;4.9
TKM;2012;4.78
TKM;2013;5.15
TKM;2014;5.5
TKM;2015;6.3
TKM;2016;6.62
TKM;2017;6.94
TKM;2018;6.61
TKM;2019;6.57
TUV;2000;24.24
TUV;2001;19.19
TUV;2002;13.28
TUV;2003;15.42
TUV;2004;10.57
TUV;2005;11.36
TUV;2006;13.38
TUV;2007;11.27
TUV;2008;10.74
TUV;2009;14.36
TUV;2010;16.88
TUV;2011;15.81
TUV;2012;15.33
TUV;2013;18.6
TUV;2014;16.86
TUV;2015;16.7
TUV;2016;15.61
TUV;2017;16.78
TUV;2018;19.04
TUV;2019;23.96
UGA;2000;5.07
UGA;2001;5.04
UGA;2002;4.76
UGA;2003;4.3
UGA;2004;4.7
UGA;2005;5.81
UGA;2006;6.46
UGA;2007;6.11
UGA;2008;5.46
UGA;2009;5.79
UGA;2010;6.81
UGA;2011;6.7
UGA;2012;6.11
UGA;2013;5.78
UGA;2014;5.34
UGA;2015;5.11
UGA;2016;4.97
UGA;2017;4
UGA;2018;4.03
UGA;2019;3.83
UKR;2000;5.31
UKR;2001;5.73
UKR;2002;5.99
UKR;2003;6.55
UKR;2004;6.17
UKR;2005;6.35
UKR;2006;6.42
UKR;2007;6.02
UKR;2008;5.5
UKR;2009;6.61
UKR;2010;6.81
UKR;2011;6.82
UKR;2012;7.12
UKR;2013;6.94
UKR;2014;7.19
UKR;2015;7.78
UKR;2016;7.55
UKR;2017;7.43
UKR;2018;7.52
UKR;2019;7.1
ARE;2000;2.37
ARE;2001;2.48
ARE;2002;2.72
ARE;2003;2.65
ARE;2004;2.46
ARE;2005;2.32
ARE;2006;2.33
ARE;2007;2.57
ARE;2008;2.93
ARE;2009;4.05
ARE;2010;3.88
ARE;2011;3.67
ARE;2012;3.43
ARE;2013;3.59
ARE;2014;3.63
ARE;2015;3.58
ARE;2016;3.47
ARE;2017;4.06
ARE;2018;4.15
ARE;2019;4.28
GBR;2000;7.2
GBR;2001;7.57
GBR;2002;7.94
GBR;2003;8.11
GBR;2004;8.39
GBR;2005;8.44
GBR;2006;8.61
GBR;2007;8.79
GBR;2008;9.06
GBR;2009;9.88
GBR;2010;9.84
GBR;2011;9.85
GBR;2012;9.91
GBR;2013;9.98
GBR;2014;9.95
GBR;2015;9.9
GBR;2016;9.87
GBR;2017;9.81
GBR;2018;9.9
GBR;2019;10.15
USA;2000;12.48
USA;2001;13.16
USA;2002;13.98
USA;2003;14.5
USA;2004;14.59
USA;2005;14.61
USA;2006;14.72
USA;2007;14.94
USA;2008;15.27
USA;2009;16.23
USA;2010;16.26
USA;2011;16.2
USA;2012;16.18
USA;2013;16.06
USA;2014;16.25
USA;2015;16.52
USA;2016;16.84
USA;2017;16.81
USA;2018;16.69
USA;2019;16.77
URY;2000;9.21
URY;2001;9.8
URY;2002;9.68
URY;2003;9.62
URY;2004;8.3
URY;2005;7.76
URY;2006;7.74
URY;2007;7.49
URY;2008;8.13
URY;2009;7.95
URY;2010;7.91
URY;2011;7.95
URY;2012;8.07
URY;2013;8.12
URY;2014;8.07
URY;2015;8.29
URY;2016;8.68
URY;2017;8.82
URY;2018;9.01
URY;2019;9.35
UZB;2000;5.42
UZB;2001;5.55
UZB;2002;5.45
UZB;2003;5.5
UZB;2004;5.13
UZB;2005;5.07
UZB;2006;5.04
UZB;2007;4.81
UZB;2008;4.99
UZB;2009;5.08
UZB;2010;5.22
UZB;2011;5.14
UZB;2012;5.46
UZB;2013;5.66
UZB;2014;4.67
UZB;2015;4.99
UZB;2016;4.97
UZB;2017;5.08
UZB;2018;5.3
UZB;2019;5.62
VUT;2000;3.31
VUT;2001;3.39
VUT;2002;3.9
VUT;2003;3.51
VUT;2004;3.54
VUT;2005;3.31
VUT;2006;3.32
VUT;2007;3.11
VUT;2008;3.14
VUT;2009;3.25
VUT;2010;3.53
VUT;2011;3.6
VUT;2012;3.94
VUT;2013;4.39
VUT;2014;3.65
VUT;2015;4.32
VUT;2016;2.93
VUT;2017;2.76
VUT;2018;3.35
VUT;2019;3.36
VEN;2000;7.33
VEN;2001;7.85
VEN;2002;7.72
VEN;2003;7.51
VEN;2004;6.78
VEN;2005;6.06
VEN;2006;8.1
VEN;2007;7.78
VEN;2008;6.41
VEN;2009;7.55
VEN;2010;6.83
VEN;2011;7.18
VEN;2012;6.45
VEN;2013;5.59
VEN;2014;5.78
VEN;2015;4.35
VEN;2016;3.92
VEN;2017;4.66
VEN;2018;4.93
VEN;2019;5.37
VNM;2000;3.82
VNM;2001;4.51
VNM;2002;3.6
VNM;2003;3.67
VNM;2004;3.8
VNM;2005;4.01
VNM;2006;4.25
VNM;2007;4.3
VNM;2008;4.05
VNM;2009;4.17
VNM;2010;4.7
VNM;2011;4.61
VNM;2012;5
VNM;2013;5.08
VNM;2014;4.61
VNM;2015;4.57
VNM;2016;4.52
VNM;2017;4.71
VNM;2018;5.03
VNM;2019;5.25
YEM;2000;4.67
YEM;2001;4.95
YEM;2002;4.83
YEM;2003;5.76
YEM;2004;5.51
YEM;2005;5.21
YEM;2006;5.53
YEM;2007;5.82
YEM;2008;5.76
YEM;2009;5.99
YEM;2010;5.16
YEM;2011;4.77
YEM;2012;5.2
YEM;2013;4.96
YEM;2014;4.84
YEM;2015;4.25
ZMB;2000;7.15
ZMB;2001;6.55
ZMB;2002;6.79
ZMB;2003;7.19
ZMB;2004;7.05
ZMB;2005;6.86
ZMB;2006;5.87
ZMB;2007;4.35
ZMB;2008;4.01
ZMB;2009;4.43
ZMB;2010;3.72
ZMB;2011;3.46
ZMB;2012;3.93
ZMB;2013;4.69
ZMB;2014;3.83
ZMB;2015;4.44
ZMB;2016;4.48
ZMB;2017;4.38
ZMB;2018;5.03
ZMB;2019;5.31
ZWE;2010;10.48
ZWE;2011;8.08
ZWE;2012;6.92
ZWE;2013;7.11
ZWE;2014;8.13
ZWE;2015;7.45
ZWE;2016;7.68
ZWE;2017;7.47
ZWE;2018;8.68
ZWE;2019;7.7
